name,oldest,youngest,ts_count,refs,rule
Sargan,4b,5a,2.0,250,4.9
Shatang,4b,5b,3.0,250,4.9
Tongshan,4b,5a,2.0,250,4.9
Wulalike,4c,4c,0.0,372,4.9
Yenwashan,5a,5d,3.0,54,4.9
Yuhong,4b,5b,3.0,250,4.9
Abereiddi Tuff,4b,4c,1.0,124,4.9
Auchensol Bridge,4b,5c,4.0,124,4.9
Auchensoul Limestone,4b,4c,1.0,124,4.9
Betton Shale,4b,4c,1.0,124,4.9
Bryanstown,4b,4c,1.0,124,4.9
Bunmahon,4b,4c,1.0,124,4.9
Caerhys Shale,4b,4c,1.0,124,4.9
Confinis,4b,5c,4.0,124,4.9
Cyffredin Shale,4b,4c,1.0,124,4.9
Downan Point Lava,4b,5a,2.0,124,4.9
Dunabrattin Shale,4b,4c,1.0,124,4.9
Glendavock,4b,4c,1.0,124,4.9
Kirkton,4b,5a,2.0,124,4.9
Lan Flags,4b,4c,1.0,124,4.9
Lettermullen,4b,5c,4.0,124,4.9
Minuntian,4b,4c,1.0,124,4.9
Tramore Limestone,4b,5a,2.0,124,4.9
Uggool,4b,4c,1.0,124,4.9
Weston Flags,4b,4c,1.0,124,4.9
Antelope Valley Limestone Rhysostrophia,4b,4c,1.0,160,4.9
Engervik,4b,4c,1.0,104,4.9
Foum Ez Zeidiya,4b,4c,1.0,238,4.9
Klimoli Lower,4b,4c,1.0,55,4.9
American Tickle,4b,4c,1.0,104,4.9
Black Cove,4b,4c,1.0,104,4.9
Chazy,4c,5b,2.0,114,4.9
Laval,4b,5b,3.0,51,4.9
Row Park,4c,4c,0.0,50,4.9
St. Peter Sandstone,4b,5b,3.0,114,4.9
Crystal Peak,4c,4c,0.0,39,4.9
Lenoir,5a,5a,0.0,183,4.9
New Market Limestone,4b,4c,1.0,114,4.9
Pena Blanca Quartzite,4b,4c,1.0,114,4.9
Stones River,4b,5b,3.0,114,4.9
Womble Shale,5b,5c,1.0,98,4.9
Darriwilian 3,4b,4c,1.0,12,4.9
Goose Tickle,4b,6a,6.0,104,4.9
Lower Dobrotivian,4c,4c,0.0,318,4.9
Pizarras de Navas de Estena,4b,4c,1.0,366,4.9
Darriwilian 4,4c,4c,0.0,12,4.9
Chazyan,4c,5b,2.0,114,4.9
Dutchtown,4c,5b,2.0,114,4.9
Blackford,4c,4c,0.0,114,4.9
Crown Point,4c,5a,1.0,51,4.9
Day Point,4c,4c,0.0,39,4.9
Taurupe,4c,5a,1.0,9,4.9
Väo,4c,4c,0.0,"21, 9",4.9
Killeröd,4c,4c,0.0,37,4.9
Korgekallas,4c,5a,1.0,"21, 9",4.9
Ojaküla,4c,4c,0.0,8,4.9
Rokiskis,4c,4c,0.0,8,4.9
Furudal Limestone,4c,5a,1.0,11,4.9
Upper Dobrotivian,5a,5a,0.0,318,4.9
Guindo Shales,4c,4c,0.0,313,4.9
Borrowdale Volcanic,4c,5a,1.0,240,4.9
Hendre Shales,4c,5a,1.0,92,4.9
Jeleniow,4c,6a,5.0,240,4.9
Morawica Shale,4c,6a,5.0,240,4.9
Glenkiln Shale,4c,5c,3.0,92,4.9
Meadowtown,4c,4c,0.0,92,4.9
Rorrington Shale,4c,5a,1.0,92,4.9
McAffe Quartzite,4c,5c,3.0,176,4.9
Bellewstown,4c,4c,0.0,124,4.9
Belvoir,4c,5d,4.0,124,4.9
Castell Limestone,4c,4c,0.0,124,4.9
Coronea,4c,4c,0.0,124,4.9
Craigmalloch,4c,5a,1.0,124,4.9
Currarie,4c,5a,1.0,124,4.9
Noblehouse Lava,4c,4c,0.0,124,4.9
Red Island,4c,4c,0.0,124,4.9
Stinchar Limestone,4c,5a,1.0,124,4.9
Traboyack,4c,5a,1.0,124,4.9
Kirensko-Kudrinian,4c,4c,0.0,27,4.9
Volginian,4c,4c,0.0,399,4.9
Antelope Valley Limestone Leptellina,4c,4c,0.0,160,4.9
Antelope Valley Limestone Sowerbyella,4c,4c,0.0,160,4.9
Håkavik,4c,5a,1.0,29,4.9
Poultney Upper,4c,5a,1.0,157,4.9
Stuyvesant Falls Upper,4c,5a,1.0,157,4.9
Foum Ez Zeidiya Sandy,4c,5a,1.0,238,4.9
Oued Saret Sandstone,4c,6a,5.0,238,4.9
Oued Saret Shally,4c,5c,3.0,238,4.9
Kerarvail,4c,4c,0.0,238,4.9
First Bani,4c,4c,0.0,249,4.9
Bou-Zeroual,4c,4c,0.0,238,4.9
Guezzart,4c,4c,0.0,238,4.9
Izegguirene,4c,5a,1.0,238,4.9
Kerarmor,4c,5a,1.0,238,4.9
Morgat,4c,4c,0.0,238,4.9
Ouine-Inirne,4c,4c,0.0,238,4.9
Taddrist,4c,4c,0.0,238,4.9
Yuanbaoshan,5c,5d,1.0,250,4.9
Emanuel,2a,2a,0.0,77,4.9
Gap Creek,4c,4c,0.0,71,4.9
Honghuayuan,2a,2b,1.0,77,4.9
Kirenskian-Kudrinian,4c,4c,0.0,399,4.9
Anrakhai,4c,4c,0.0,345,4.9
Arline,4c,5a,1.0,188,4.9
Block House,4c,5a,1.0,65,4.9
Fetzer,4c,4c,0.0,65,4.9
Whitesburg,4c,4c,0.0,65,4.9
Laval Lower,4c,4c,0.0,51,4.9
Laval Middle,4c,5a,1.0,51,4.9
Mingan,4c,5a,1.0,51,4.9
Rockcliffe,4c,5a,1.0,51,4.9
Pratt Ferry,4c,4c,0.0,44,4.9
Portezuelo del Tontal,5a,5b,1.0,333,4.9
Ballast Chert,4c,4c,0.0,132,4.9
Billabong Creek Limestone,4c,4c,0.0,132,4.9
Narooma Chert,4c,4c,0.0,132,4.9
Nattery Chert,4c,4c,0.0,132,4.9
Wahringa Limestone,4c,4c,0.0,132,4.9
Watonga,4c,4c,0.0,132,4.9
Copenhagen,5b,5c,1.0,22,4.9
New Market,4c,5a,1.0,188,4.9
Veltsy,4c,5a,1.0,350,4.9
Ryd,4c,5a,1.0,9,4.9
Klimoli Upper,4c,4c,0.0,55,4.9
Pingliang,4c,5c,3.0,372,4.9
Volgin,4c,4c,0.0,346,4.9
Valim,4c,4c,0.0,350,4.9
Skövde,4c,4c,0.0,"21, 9",4.9
Källa Limestone,4c,4c,0.0,343,4.9
Gullhögen,4c,4c,0.0,9,4.9
Persnäs,4c,5a,1.0,344,4.9
Pizzaras Guindo,4c,4c,0.0,366,4.9
Pizarras de Navalaceite,4c,4c,0.0,366,4.9
Pizarras de Valmosillo,4c,4c,0.0,366,4.9
Porogi,4c,4c,0.0,350,4.9
Rockdale Run,3b,3b,0.0,113,4.9
West Spring Creek,3b,3b,0.0,39,4.9
Metaline,1a,3b,8.0,114,4.9
Coolibah,1c,2a,2.0,230,4.9
Luke Hill,3a,3b,1.0,365,4.9
Ogdensburg,2b,3b,3.0,365,4.9
Dead Wood,3b,3b,0.0,39,4.9
Manitou,3b,3b,0.0,39,4.9
Prairie Du Chien,3b,3b,0.0,39,4.9
Yapeenian 2,3b,3b,0.0,12,4.9
Yapeenian,3b,3b,0.0,3,4.9
Bingdou,1a,3b,8.0,250,4.9
Chiaotingtze,2a,3b,4.0,250,4.9
Duoquanshan,2a,3b,4.0,250,4.9
Xiaoxian,2c,3b,2.0,250,4.9
Castlemainian 3,3b,3b,0.0,12,4.9
Horns Udde,3b,3b,0.0,36,4.9
Selikedaban,3b,5a,4.0,78,4.9
Ningkuo Member 2,5b,5d,2.0,54,4.9
Ningkuo Member 3,3a,3b,1.0,53,4.9
Meitan Lower Member,2b,3b,3.0,54,4.9
Balcreuchan,3a,3b,1.0,124,4.9
Barrule Slates,2c,3b,2.0,124,4.9
Cwm Felin Boeth,2c,3b,2.0,124,4.9
Donard,2c,3b,2.0,124,4.9
Glen Rushen,2c,3b,2.0,124,4.9
Kilcarry,2c,3b,2.0,124,4.9
Loch Faoilean,2c,3b,2.0,124,4.9
Milltown,2c,3b,2.0,124,4.9
Oaklands,2b,3b,3.0,124,4.9
Oldcourt,3a,3b,1.0,124,4.9
Raven Gill,2b,3b,3.0,124,4.9
Riverchapel,2b,3b,3.0,124,4.9
Sheeffry,3a,3b,1.0,124,4.9
Tankerville Flags,3a,3b,1.0,124,4.9
Tourmakeady,2c,3b,2.0,124,4.9
Jiawang,2c,3b,2.0,381,4.9
Olenidsletta,2a,3a,3.0,326,4.9
Bruddesta,2b,3a,2.0,36,4.9
Broken Skull,1a,2c,6.0,114,4.9
Eleanor River,2a,3a,3.0,114,4.9
Nadlo Point,2b,3a,2.0,42,4.9
Southern Arm,2b,3a,2.0,42,4.9
Middle Arenigian,2c,3a,1.0,318,4.9
Pircancha,2c,3a,1.0,237,4.9
Quargla,2b,3a,2.0,238,4.9
Castlemainian 1,3a,3a,0.0,12,4.9
Castlemainian 2,3a,3a,0.0,12,4.9
Mazam Shale,1b,3a,6.0,114,4.9
Powell Dolomite,2a,2c,2.0,114,4.9
Aguathuna Lower,3a,3a,0.0,114,4.9
Baillarge A,2c,3a,1.0,114,4.9
Beauharnois,2b,2c,1.0,365,4.9
Cape Weber,1c,3a,5.0,114,4.9
Croisaphuill,2a,3a,3.0,114,4.9
Durine,3a,3a,0.0,114,4.9
Foster,1a,3a,7.0,114,4.9
Fox Hill,3a,3a,0.0,114,4.9
Knox Upper,1a,3a,7.0,114,4.9
Odenville Limestone,2a,3a,3.0,114,4.9
Romaine,1c,3a,5.0,114,4.9
Highgate,1b,3a,6.0,168,4.9
Sikanni Chief,2b,3a,2.0,190,4.9
Huangnitang,2c,2c,0.0,54,4.9
Chaochiapa,2b,3a,2.0,250,4.9
Dazhi,1b,3a,6.0,250,4.9
Shantoudi,2c,3a,1.0,54,4.9
Banquette,2a,3a,3.0,238,4.9
Initial Red Beds,2b,3a,2.0,238,4.9
Kheneg El Aatene,2a,3a,3.0,238,4.9
Ouargla,2b,3a,2.0,238,4.9
Kennedy's Pass Breccia,2c,3a,1.0,124,4.9
Abercastle,2b,3a,2.0,124,4.9
Brandy Craig Lava,2c,3a,1.0,124,4.9
Carnedd lago,2a,3a,3.0,124,4.9
Carracastle,2c,3a,1.0,124,4.9
Castelldraenog,2c,3a,1.0,124,4.9
Creg Agneash,2b,3a,2.0,124,4.9
Derrymore,2b,3a,2.0,124,4.9
Extrusive Rhyolite,2b,3a,2.0,124,4.9
Grahormack,2b,3a,2.0,124,4.9
Loweswater,2b,3a,2.0,124,4.9
Mull Hill,2b,3a,2.0,124,4.9
Penmaen Dewi Shale,2c,3a,1.0,124,4.9
Santon,2b,3a,2.0,124,4.9
Whitland Abbey,2c,3a,1.0,124,4.9
Loma del Kilómetro,2b,3a,2.0,323,4.9
Glenogle,2c,3a,1.0,42,4.9
Ship Point,2a,3a,3.0,42,4.9
Shabakty,2b,3a,2.0,370,4.9
Mountain Lake,5a,5a,0.0,164,4.9
Pontotoc,4c,5b,2.0,223,4.9
Sandbian,4c,5c,3.0,400,4.9
Tumbez,4c,5b,2.0,183,4.9
Joachim Dolomite,5b,5b,0.0,114,4.9
Ancell,4c,5b,2.0,114,4.9
Annville,4c,5b,2.0,114,4.9
Elway,5b,5b,0.0,183,4.9
Esbataotine,4c,5c,3.0,114,4.9
Five Oaks,4c,5b,2.0,114,4.9
Glenwood,5b,5b,0.0,39,4.9
Liberty Hall,4c,5b,2.0,114,4.9
Lincoln Shale,4c,5b,2.0,114,4.9
Loysburg,4c,5b,2.0,114,4.9
Mount Kindle,4c,5c,3.0,114,4.9
Sevier,5a,5a,0.0,83,4.9
St. Paul,4c,5b,2.0,50,4.9
Wells Creek Dolomite,4c,5b,2.0,114,4.9
Woods Hollow,4c,5b,2.0,114,4.9
Chambersburg,5a,5a,0.0,83,4.9
Simpson,5b,5c,1.0,114,4.9
Camp Nelson,4c,5b,2.0,39,4.9
Copenhagen Lower,4c,5b,2.0,39,4.9
Holston,5a,5b,1.0,178,4.9
Valcour,4c,5b,2.0,39,4.9
Qiaerbake,4c,5c,3.0,57,4.9
Sa2,5b,5b,0.0,13,4.9
Benbolt,5b,5b,0.0,183,4.9
Bolarian,5b,5b,0.0,183,4.9
Chatham Hill,5b,5b,0.0,178,4.9
Effna Limestone,5a,5b,1.0,178,4.9
Lincolnshire Limestone,5b,5b,0.0,183,4.9
McGraw,5b,5b,0.0,183,4.9
Peery Limestone,5b,5b,0.0,183,4.9
Porterfieldian,5a,5b,1.0,183,4.9
Rich Valley,5b,5b,0.0,178,4.9
Ward Cove Limestone,5b,5b,0.0,183,4.9
Corbin Ranch,5b,5b,0.0,39,4.9
Pooleville,5b,5b,0.0,223,4.9
M1,4c,5c,3.0,194,4.9
Benjamin Limestone Lower,4c,5c,3.0,203,4.9
Lourdes,5a,5c,2.0,66,4.9
McGlone,5b,5b,0.0,183,4.9
Bellmoor,5b,5c,1.0,124,4.9
Kilranny Conglomerat,5b,5c,1.0,124,4.9
Laggan,5b,5c,1.0,124,4.9
Lincolnshire,5a,5c,2.0,80,4.9
Rockdell,5b,5c,1.0,80,4.9
Empozada,5b,6a,3.0,295,4.9
La Pola,5b,5c,1.0,299,4.9
Las Vacas,5b,5b,0.0,93,4.9
Botetourt Limestone,5b,5c,1.0,188,4.9
Chapman Ridge,5b,5c,1.0,188,4.9
Edinburg,5b,5c,1.0,222,4.9
Ottosee,5a,5a,0.0,83,4.9
Wassum,5b,5b,0.0,178,4.9
Wildernessian,5b,5b,0.0,183,4.9
Fengfeng Upper,5b,5b,0.0,200,4.9
M2,4c,6a,5.0,194,4.9
M3,5b,6a,3.0,194,4.9
Khankhara,5b,6a,3.0,400,4.9
Blackriverian,5b,5b,0.0,39,4.9
Carters,5b,5c,1.0,22,4.9
Eggleston,5b,5c,1.0,222,4.9
Nealmont,5b,5b,0.0,39,4.9
Platteville,5b,5c,1.0,22,4.9
Tyrone,5b,5b,0.0,39,4.9
Watertown,5b,5b,0.0,187,4.9
Ben Hur Limestone,5b,5b,0.0,183,4.9
Hardy Creek,5b,5b,0.0,183,4.9
Hurricane Bridge Limestone,5b,5b,0.0,183,4.9
Martin Creek Limestone,5b,5b,0.0,183,4.9
Woodway,5b,5b,0.0,183,4.9
Bigfork Chert,5b,5c,1.0,114,4.9
Plattin,5b,5c,1.0,114,4.9
Barrel Spring,5b,5c,1.0,114,4.9
Black River,5b,5b,0.0,39,4.9
Pecatonica,5b,5c,1.0,114,4.9
Copenhagen Upper,5b,5c,1.0,39,4.9
Hogskin,5b,5b,0.0,183,4.9
Icebox,5b,5b,0.0,39,4.9
Oregon Limestone,5b,5b,0.0,39,4.9
Salona,5b,5b,0.0,388,4.9
Las Plantas,5b,5b,0.0,293,4.9
Millbrig K-bentonite,5b,5c,1.0,222,4.9
Sierra de La Invernada,5b,5c,1.0,130,4.9
Womble K-bentonite Lower,5b,5b,0.0,214,4.9
Womble K-bentonite Upper,5b,5b,0.0,214,4.9
Deicke K-bentonite,5b,5c,1.0,222,4.9
Coburn,5b,5b,0.0,388,4.9
Normanskill,5a,5a,0.0,157,4.9
Badou,5b,5b,0.0,200,4.9
Baimachong,5a,6a,4.0,250,4.9
Baimazai,5a,6a,4.0,250,4.9
Bulukeqi,5a,6a,4.0,250,4.9
Chaitsun Upper,5a,6a,4.0,250,4.9
Changkengshui,5a,6a,4.0,250,4.9
Datouyanggou,5a,5b,1.0,250,4.9
Dongkengkou,5a,6a,4.0,250,4.9
Duobaoshan,5a,6a,4.0,250,4.9
Guyu,5a,6a,4.0,250,4.9
Jianling,5a,6a,4.0,250,4.9
Kanling,5c,5c,0.0,74,4.9
Kekesaleixi,5a,6a,4.0,250,4.9
Lashichong,5a,6a,4.0,250,4.9
Longxi,5a,6a,4.0,250,4.9
Luoshigou,5a,6a,4.0,250,4.9
Modaoxi,5a,6a,4.0,250,4.9
Mutong,5a,6a,4.0,250,4.9
Pupiao Lower,5a,6a,4.0,250,4.9
Sailikedaban,5a,6a,4.0,250,4.9
Sanyuanzhi,5a,6a,4.0,250,4.9
Tianzhu,5a,6a,4.0,250,4.9
Xiongmei,5a,6a,4.0,250,4.9
Yaomoshan,5a,6a,4.0,250,4.9
Kinnekulle K-bentonite,5b,5b,0.0,8,4.9
Middle Berounian,5c,6a,2.0,321,4.9
Kings Falls,5c,5c,0.0,158,4.9
Lowville,5b,5b,0.0,187,4.9
Napanee,5c,5c,0.0,22,4.9
Selby Limestone,5b,5b,0.0,187,4.9
Yenwashan Member 1,5a,5d,3.0,54,4.9
Carimona,5b,5c,1.0,222,4.9
Curdsville,5b,5c,1.0,222,4.9
Dickeyville K-bentonite,5c,5c,0.0,388,4.9
Dolly Ridge,5b,5c,1.0,222,4.9
Elkport K-bentonite,5b,5c,1.0,222,4.9
Glen Falls Limestone,5b,5c,1.0,222,4.9
Grier,5c,5c,0.0,22,4.9
Guttenberg,5b,5c,1.0,222,4.9
Jacksonburg,5c,5c,0.0,193,4.9
Lindon Hall,5b,5c,1.0,222,4.9
Logana,5c,5c,0.0,25,4.9
M4,5b,5c,1.0,222,4.9
M5,5b,5c,1.0,184,4.9
Martinsburg,5b,5c,1.0,222,4.9
Oranda,5b,5c,1.0,"388, 222",4.9
Spechts Ferry,5b,5c,1.0,222,4.9
Sugar River Limestone,5c,5c,0.0,193,4.9
Trenton,5b,5c,1.0,22,4.9
Utica Shale,5c,5c,0.0,158,4.9
Guryanovka,5d,6c,3.0,328,4.9
Veberov,5d,6c,3.0,328,4.9
Lashizhong,5b,5b,0.0,372,4.9
Ashbyan,5b,5b,0.0,183,4.9
Sularp,5a,5c,2.0,37,4.9
Lower Berounian,5a,5a,0.0,318,4.9
Tatruse,5a,5b,1.0,9,4.9
Dalby Limestone,4c,5c,3.0,11,4.9
Sariyardere,5a,6b,5.0,234,4.9
Adze,5a,5b,1.0,9,4.9
Bedinan Upper,5a,6c,6.0,249,4.9
Kahfah,5a,5c,2.0,249,4.9
Assif bou Zeggarh,5a,5b,1.0,238,4.9
Bou M'Haoud,5a,6b,5.0,238,4.9
Middle Tiouririne,5a,5c,2.0,238,4.9
Veryac'h,5a,5b,1.0,238,4.9
GICE,5b,5c,1.0,391,4.9
Skagen Limestone,5b,5c,1.0,212,4.9
Blidene,5b,5b,0.0,9,4.9
Hirmuse,5b,5b,0.0,9,4.9
Ka1,5c,5c,0.0,13,4.9
Kahula,5b,5b,0.0,9,4.9
Mossen,5b,5b,0.0,9,4.9
Variku,5b,5b,0.0,9,4.9
Lukstai,5b,5b,0.0,8,4.9
Vasalemma,5b,5b,0.0,8,4.9
Vasavere,5b,5b,0.0,8,4.9
Eidson,5b,5b,0.0,183,4.9
New River,5b,5d,2.0,233,4.9
Granata Gletscher,5b,5b,0.0,114,4.9
St. Peter,5b,5b,0.0,39,4.9
Sa1,5a,5a,0.0,13,4.9
Dreimani,4c,5a,1.0,21,4.9
Pihla,4c,5a,1.0,8,4.9
Viivikonna,5a,5a,0.0,350,4.9
Benan Conglomerate,5a,5c,2.0,124,4.9
Gorse,5a,5b,1.0,124,4.9
Jubilation,5a,5b,1.0,124,4.9
La Cantera,5a,5b,1.0,299,4.9
Los Azules,5a,5b,1.0,299,4.9
Tellico,4c,5b,2.0,188,4.9
Aijianshanian,4c,5d,4.0,102,4.9
Chertovskian,5a,5a,0.0,27,4.9
Tselinograd,4c,5d,4.0,345,4.9
Los Leones,4c,5a,1.0,333,4.9
Santa Gertrudis,4c,5c,3.0,358,4.9
Laval Upper,4c,5c,3.0,51,4.9
Athens Shale,5a,5a,0.0,83,4.9
Mosheim,5a,5a,0.0,183,4.9
Fossum,4c,5c,3.0,29,4.9
Furuberget,4c,5c,3.0,29,4.9
Hovinsholm,4c,5c,3.0,29,4.9
Vollen,5a,5a,0.0,"28, 104",4.9
Itmurundy,4c,5a,1.0,370,4.9
Kazyk,4c,5a,1.0,370,4.9
Fence,5a,5a,0.0,124,4.9
Superstes,5a,5a,0.0,124,4.9
Costonian,5a,5c,2.0,45,4.9
Velfreyan,5a,5a,0.0,45,4.9
Gisbornian 1,5a,5a,0.0,12,4.9
Caparo,5a,5a,0.0,269,4.9
Kharkindzhin,5a,6a,4.0,346,4.9
Agueira,4c,6b,6.0,240,4.9
Ballinatray,5a,5c,2.0,124,4.9
Ceiswyn,5b,5c,1.0,124,4.9
Courtown,5a,5a,0.0,240,4.9
Mydrim Limestone,5a,5a,0.0,92,4.9
Mydrim Shales,5b,5d,2.0,92,4.9
Rabassa,5a,5a,0.0,240,4.9
Tallyllyn Mudstone,4c,6a,5.0,240,4.9
Coston,5a,5a,0.0,124,4.9
Spy Wood Sandstone,5a,5a,0.0,92,4.9
Neichianshanian,5a,6a,4.0,3,4.9
Chedao,5a,5a,0.0,284,4.9
Sams Spring,4c,5c,3.0,160,4.9
Barr,5a,5a,0.0,124,4.9
Black Grit,5a,5a,0.0,124,4.9
Bryn-banc Limestone,5a,5c,2.0,124,4.9
Caher Hill,5a,5c,2.0,124,4.9
Campile,5a,5c,2.0,124,4.9
Carnes,5a,5c,2.0,124,4.9
Cat Cleuch,5a,5a,0.0,124,4.9
Corsewall Point Conglomerate,5a,5a,0.0,124,4.9
Courtown Limestone,5a,5a,0.0,124,4.9
Craig Cau,5a,5c,2.0,124,4.9
Dalreoch,5a,5a,0.0,124,4.9
Dicranograptus Shale,5a,5a,0.0,124,4.9
Dunabrattin Limestone,5a,5c,2.0,124,4.9
Eycott Volcanic,5a,5c,2.0,124,4.9
Finnalaghta,5a,5d,3.0,124,4.9
Fron Newydd,5a,5a,0.0,124,4.9
Galdenoch,4c,5c,3.0,124,4.9
Glen App Conglomerate,5a,5a,0.0,124,4.9
Glen Lodge,5a,5a,0.0,124,4.9
Glenconnelly,5a,5a,0.0,124,4.9
Glenkiln Blue-grey Mudstone,5a,5a,0.0,124,4.9
Grain Burn,5a,5a,0.0,124,4.9
Helen's Bay,5a,5d,3.0,124,4.9
Herbertstown,5a,5c,2.0,124,4.9
Hoar Edge Grits,5a,5c,2.0,124,4.9
Kehernaghkilly,5a,5c,2.0,124,4.9
Kirkcolm,5a,5c,2.0,124,4.9
Lough Acanon Pelite,5a,6c,6.0,124,4.9
Marchburn,5a,5a,0.0,124,4.9
Overwater,5a,5a,0.0,124,4.9
Peat Rig,5a,5a,0.0,124,4.9
Stoodfold,5a,5a,0.0,124,4.9
Studgill Tuff,5a,5a,0.0,124,4.9
Toberelatan,5a,5c,2.0,124,4.9
Caesar Canyon,4c,5c,3.0,160,4.9
Prion Beach,5a,5c,2.0,233,4.9
Baksan,4c,6a,5.0,346,4.9
Savelev,4c,6a,5.0,346,4.9
Tolmachev,4c,6a,5.0,346,4.9
Yugor,4c,6a,5.0,346,4.9
Ansobell,4c,6b,6.0,240,4.9
Ballymoney,4c,6a,5.0,240,4.9
Cava,4c,6a,5.0,240,4.9
Concriamont conglomerate,4c,6a,5.0,240,4.9
Ombrette Flysch,4c,6a,5.0,240,4.9
Lords,4c,6a,5.0,203,4.9
Blackcraig,4c,5c,3.0,124,4.9
Finnarts Conglomerate,4c,5c,3.0,124,4.9
Spothfore,4c,5c,3.0,124,4.9
Kanyon,4c,5c,3.0,317,4.9
Economy,5c,5c,0.0,397,4.9
Southgate,5c,5c,0.0,397,4.9
Katian,5b,6c,5.0,"400, 399",4.9
C1,5c,5d,1.0,222,4.9
C2,5d,5d,0.0,184,4.9
M6,5c,5c,0.0,184,4.9
Stewartville,5c,5c,0.0,222,4.9
Cobourg,5c,5c,0.0,39,4.9
Shermanian,5c,5c,0.0,39,4.9
Lianglitag,5c,5c,0.0,78,4.9
Grier Upper,5c,5c,0.0,25,4.9
Point Pleasant,5c,5c,0.0,25,4.9
Antes,5c,5c,0.0,22,4.9
Decorah,5b,5c,1.0,22,4.9
Hermitage,5b,5c,1.0,22,4.9
Reedsville,5c,5c,0.0,22,4.9
Viola Springs,5c,5c,0.0,39,4.9
Fernvale Limestone,5c,5d,1.0,88,4.9
Kimmswick Limestone,5b,5c,1.0,114,4.9
Beaverfoot,5c,5c,0.0,114,4.9
Robb,5c,5c,0.0,114,4.9
Whittaker,5c,5c,0.0,114,4.9
Lianglitake,5c,5c,0.0,57,4.9
Brannon,5c,5c,0.0,184,4.9
Brannon K-bentonite,5b,5d,2.0,222,4.9
Bromley,5c,5c,0.0,184,4.9
Cornishville,5c,5d,1.0,222,4.9
Denley,5c,5c,0.0,187,4.9
Devils Hollow,5c,5d,1.0,222,4.9
Dolgeville,5c,5c,0.0,193,4.9
Dunleith,5b,5d,2.0,222,4.9
Dygerts K-bentonite,5b,5d,2.0,222,4.9
East Canada K-bentonite,5c,5c,0.0,388,4.9
Faulconer,5c,5c,0.0,184,4.9
Flat Creek Shale,5c,5c,0.0,187,4.9
Frankfort Shale,5d,5d,0.0,158,4.9
Greendale,5c,5c,0.0,184,4.9
Haldane-Manheim K-bentonite,5b,5d,2.0,222,4.9
Hillier,5c,5d,1.0,222,4.9
Indian Castle Shale,5c,5c,0.0,187,4.9
Macedonia,5c,5c,0.0,25,4.9
Perryville,5c,5d,1.0,222,4.9
Poland,5c,5c,0.0,193,4.9
Russia,5c,5c,0.0,193,4.9
Rust,5c,5c,0.0,211,4.9
Salvisa,5c,5d,1.0,222,4.9
Stamping Ground,5c,5c,0.0,184,4.9
Steuben,5c,5c,0.0,193,4.9
Strodes Creek,5c,5c,0.0,184,4.9
Sulphur Well,5c,5c,0.0,184,4.9
Beiguoshan ,5c,5c,0.0,372,4.9
Ben Bolt,5c,5c,0.0,39,4.9
Galena,5c,5c,0.0,39,4.9
Viola,5c,5d,1.0,39,4.9
Welling,5c,5d,1.0,39,4.9
Canajoharie,5c,5c,0.0,158,4.9
Arsenault,5c,5c,0.0,312,4.9
Castle Road,5c,5c,0.0,193,4.9
Gun Club Road,5c,5c,0.0,193,4.9
High Falls K-bentonite,5c,5c,0.0,193,4.9
Mill Dam,5c,5c,0.0,193,4.9
North Gage,5c,5c,0.0,193,4.9
Rathbun,5c,5c,0.0,193,4.9
Sugar River Lower,5c,5c,0.0,193,4.9
Glens Falls,5c,5c,0.0,222,4.9
Devils Hollow Lower,5c,5c,0.0,184,4.9
Devils Hollow Upper,5c,5c,0.0,184,4.9
Donerail,5c,5c,0.0,184,4.9
Gratz,5c,5c,0.0,184,4.9
Grier Middle,5c,5c,0.0,184,4.9
Locust Creek,5c,5c,0.0,184,4.9
Peaks Mill,5c,5c,0.0,184,4.9
Salvisa Lower,5c,5c,0.0,184,4.9
Salvisa Middle,5c,5c,0.0,184,4.9
Salvisa Upper,5c,5c,0.0,184,4.9
Shoreham,5c,5c,0.0,157,4.9
Snake Hills,5c,5c,0.0,157,4.9
Actonian,5c,5c,0.0,45,4.9
Longvillian,5b,5c,1.0,45,4.9
Marshbrookian,5c,5c,0.0,45,4.9
Onnian,5c,5d,1.0,45,4.9
Woolstonian,5c,5c,0.0,45,4.9
Jacks Peak,5d,5d,0.0,176,4.9
Kogsta Siltstone,5c,6c,4.0,322,4.9
Frognerkilen,5c,5c,0.0,239,4.9
Nakkholmen,5c,5c,0.0,239,4.9
Togin,5b,6a,3.0,346,4.9
Varnek,5c,6c,4.0,346,4.9
Bramka Limestone,5c,5c,0.0,38,4.9
Tauken,5c,5d,1.0,197,4.9
Karagach,5b,5c,1.0,70,4.9
Bayrim,5c,5c,0.0,198,4.9
Afton Greywackes,5b,6b,4.0,240,4.9
Assise de Fosse,5c,6b,3.0,240,4.9
Estana,5c,6b,3.0,240,4.9
Grés de kermeur,5c,5c,0.0,240,4.9
Hartfell Lower Shale ,5b,5c,1.0,92,4.9
Nod Glas,5c,5c,0.0,124,4.9
Pélites a Fragments,5b,6b,4.0,240,4.9
Riadan,5c,5d,1.0,240,4.9
Rosan,5c,5d,1.0,240,4.9
Schistes de Cosquer,5c,5d,1.0,240,4.9
Dent,5c,6c,4.0,92,4.9
St. Cynllo´s Church,5b,5d,2.0,92,4.9
Benjamin Limestone Upper,5b,6a,3.0,203,4.9
